DEPARTAMENTO_CIRCUNSCRICAO;SECCIONAL_CIRCUNSCRICAO;MUNICIPIO_CIRCUNSCRICAO;DP_CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;MÊS ESTATISTICA;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;MUNICIPIO_ELABORACAO;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA;2017;Sheet;false
DEINTER 7;SEC Itapetininga;Sarapuí;DM - Sarapuí;1;1;120309;3;2017;25/03/2017;152;2017;SARAPUI;DEL.POL.SARAPUI;DEL.SEC.ITAPETININGA;DEINTER 7 - SOROCABA;25/03/2017;31/12/1899 15:30:00;Via pública;AVENIDA AGOSTINHO FERREIRA MORGADO;756;-2,36421E+16;-4,78265E+16;Vítima;Masculino;44;29/06/1972;Parda;MECANICO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Araçoiaba da Serra;DM - Araçoiba da Serra;1;1;120501;3;2017;09/03/2017;296;2017;ARACOIABA DA SERRA;DEL.POL.ARAÇOIABA DA SERRA;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;09/03/2017;31/12/1899 12:33:00;Via pública;RUA ANTONIO MARTINS;0;-2,3505E+16;-4,76136E+16;Vítima;Feminino;68;27/12/1948;Branca;PENSIONISTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Ibiúna;DM - Ibiúna;1;1;120505;3;2017;01/03/2017;605;2017;IBIUNA;DEL.POL.IBIÚNA;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;28/02/2017;31/12/1899 19:10:00;Comércio e serviços;ESTRADA DO VERAVA KM 13;13;-2,36885E+16;-4,71672E+16;Vítima;Masculino;44;17/06/1972;Branca;MECANICO(A) DE MANUTENCAO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Itu;003 DP - Itú;1;1;120610;3;2017;11/03/2017;1012;2017;ITU;DEL.POL.PLANTÃO ITU;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;11/03/2017;31/12/1899 12:35:00;Via pública;RUA RIO TIETÊ;11;-2,3255E+16;-4,73013E+16;Vítima;Masculino;43;24/03/1973;Branca;VIGILANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Pilar do Sul;DM - Pilar do Sul;1;1;120510;3;2017;04/03/2017;194;2017;PILAR DO SUL;DEL.POL.PILAR DO SUL;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;04/03/2017;31/12/1899 03:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;44;01/10/1972;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Salto de Pirapora;DM - Salto de Pirapora;1;1;120513;3;2017;11/03/2017;200;2017;SALTO DE PIRAPORA;DEL.POL.SALTO DE PIRAPORA;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;11/03/2017;31/12/1899 20:29:00;Via pública;RUA ROMANA RAMOS DOS SANTOS;105;-2,36407E+13;-4,75763E+16;Vítima;Masculino;30;14/10/1986;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Salto de Pirapora;DM - Salto de Pirapora;1;1;120513;3;2017;19/03/2017;222;2017;SALTO DE PIRAPORA;DEL.POL.SALTO DE PIRAPORA;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;19/03/2017;31/12/1899 02:40:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;25;07/10/1991;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Sorocaba;002 DP - Sorocaba;1;1;120607;3;2017;18/03/2017;3779;2017;SOROCABA;PLANTÃO DE SOROCABA - Z. NORTE;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;18/03/2017;31/12/1899 19:00:00;Via pública;RUA DOUTOR GABRIEL REZENDE PASSOS;320;-2,34946E+16;-4,74321E+16;Vítima;Masculino;33;06/01/1984;Branca;MOTOTAXISTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Sorocaba;003 DP - Sorocaba;1;1;120607;3;2017;13/03/2017;3461;2017;SOROCABA;PLANTÃO DE SOROCABA - Z. NORTE;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;10/03/2017;31/12/1899 21:30:00;Via pública;RUA JUVENAL DE CAMPOS;1;-2,34999E+14;-4,74571E+16;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Sorocaba;009 DP - Sorocaba;1;1;120607;3;2017;15/03/2017;3614;2017;SOROCABA;PLANTÃO DE SOROCABA - Z. NORTE;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;15/03/2017;31/12/1899 06:40:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;24;11/04/1992;Branca;PEDREIRO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Sorocaba;009 DP - Sorocaba;1;1;120607;3;2017;29/03/2017;4430;2017;SOROCABA;PLANTÃO DE SOROCABA - Z. NORTE;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;29/03/2017;31/12/1899 14:29:00;Via pública;RUA ORSINI DINIZ CAMARGO;50;-2,3505E+16;-4,7512E+16;Vítima;Feminino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Sorocaba;011 DP - Sorocaba;1;1;120607;3;2017;03/03/2017;2950;2017;SOROCABA;PLANTÃO DE SOROCABA - Z. NORTE;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;02/03/2017;31/12/1899 23:20:00;Area não ocupada;RUA AFONSO ROSA;1;-2,34333E+16;-4,7469E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Votorantim;001 DP - Votorantim;1;1;120611;3;2017;26/03/2017;647;2017;VOTORANTIM;DEL.POL.PLANTÃO VOTORANTIM;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;26/03/2017;A TARDE;Via pública;RUA FRANCISCO BENEDITO FERREIRA;165;-2,35375E+16;-4,75046E+16;Vítima;Masculino;29;12/04/1987;Branca;SERVENTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Votorantim;002 DP - Votorantim;1;1;120611;3;2017;19/03/2017;601;2017;VOTORANTIM;DEL.POL.PLANTÃO VOTORANTIM;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;19/03/2017;31/12/1899 04:41:00;Area não ocupada;RUA BENEDITO KRAFECIK;37;-2,35294E+16;-4,74353E+14;Vítima;Feminino;52;14/06/1964;Branca;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 7;SEC Sorocaba;Votorantim;DM - Votorantim;1;1;120607;3;2017;27/03/2017;4290;2017;VOTORANTIM;PLANTÃO DE SOROCABA - Z. NORTE;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;26/03/2017;31/12/1899 22:30:00;Via pública;RUA DOUTOR HEITOR AVINO;102;-2,35459E+14;-4,74473E+14;Vítima;Masculino;22;27/11/1994;Branca;AUXILIAR DE COZINHA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Adamantina;Adamantina;003 DP - Adamantina;1;1;90502;3;2017;13/03/2017;127;2017;ADAMANTINA;DEL.SEC.ADAMANTINA PLANTÃO;DEL.SEC.ADAMANTINA;DEINTER 8 - PRESIDENTE PRUDENTE;13/03/2017;31/12/1899 19:50:00;Via pública;RUA SEBASTIÃO LUIS CAVALINI;716;-21670961795;-5,1064E+16;Vítima;Masculino;27;05/01/1990;Branca;FUNILEIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Assis;Paraguaçu Paulista;DM - Paraguaçú Pta.;1;1;80113;3;2017;05/03/2017;229;2017;PARAGUACU PAULISTA;DEL.POL.PARAGUACU PAULISTA;DEL.SEC.ASSIS;DEINTER 8 - PRESIDENTE PRUDENTE;05/03/2017;31/12/1899 08:07:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;50;07/07/1966;Branca;LAVRADOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Dracena;Tupi Paulista;DM - Tupi Pta.;1;1;90410;3;2017;05/03/2017;261;2017;TUPI PAULISTA;DEL.POL.TUPI PAULISTA;DEL.SEC.DRACENA;DEINTER 8 - PRESIDENTE PRUDENTE;05/03/2017;31/12/1899 02:15:00;Rodovia/Estrada;RODOVIA SP-294, KM 660 + 400 METROS;0;-2,13908E+16;-5,15727E+16;Vítima;Feminino;45;02/10/1971;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Presidente Prudente;Presidente Prudente;001 DP - Presidente Prudente;1;1;90200;3;2017;23/03/2017;3094;2017;PRESIDENTE PRUDENTE;DEL.SEC.PRES. PRUDENTE;DEL.SEC.PRESIDENTE PRUDENTE;DEINTER 8 - PRESIDENTE PRUDENTE;23/03/2017;31/12/1899 09:14:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;28;29/04/1988;Branca;PINTOR DE PAREDES;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Presidente Prudente;Presidente Prudente;006 DP - Presidente Prudente;1;1;90200;3;2017;15/03/2017;2766;2017;PRESIDENTE PRUDENTE;DEL.SEC.PRES. PRUDENTE;DEL.SEC.PRESIDENTE PRUDENTE;DEINTER 8 - PRESIDENTE PRUDENTE;15/03/2017;31/12/1899 00:03:00;Via pública;AVENIDA SUSSUMU ANZAÍ;0;-2,21592E+16;-5,14494E+16;Vítima;Masculino;20;13/04/1996;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Presidente Prudente;Regente Feijó;DM - Regente Feijó;1;1;90216;3;2017;19/03/2017;370;2017;REGENTE FEIJO;DEL.POL.REGENTE FEIJO;DEL.SEC.PRESIDENTE PRUDENTE;DEINTER 8 - PRESIDENTE PRUDENTE;19/03/2017;31/12/1899 20:17:00;Restaurante e afins;RUA BATISTA SOTOCORNO;101;-2,22139E+16;-5,13038E+16;Vítima;Masculino;23;30/10/1993;Parda;SERVENTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 8;SEC Presidente Venceslau;Teodoro Sampaio;DM - Teodoro Sampaio;1;1;90308;3;2017;02/03/2017;310;2017;TEODORO SAMPAIO;DEL.POL.TEODORO SAMPAIO;DEL.SEC.PRESIDENTE VENCESLAU;DEINTER 8 - PRESIDENTE PRUDENTE;01/03/2017;31/12/1899 17:50:00;Unidade rural;SÍTIO ASSENTAMENTO PADRE JOSIMO;85;-2,2534E+16;-5,21656E+16;Vítima;Masculino;42;28/02/1974;Branca;AGRICULTOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Americana;001 DP - Americana;1;1;70394;3;2017;28/03/2017;3255;2017;AMERICANA;DEL.SEC.AMERICANA PLANTÃO;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;27/03/2017;31/12/1899 23:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;35;01/07/1981;Branca;OPERADOR DE CAIXA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Americana;003 DP - Americana;1;1;70394;3;2017;17/03/2017;2888;2017;AMERICANA;DEL.SEC.AMERICANA PLANTÃO;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;17/03/2017;31/12/1899 07:00:00;Via pública;RUA ARMANDO GONÇALVES DA ROCHA;20;-2,27205E+16;-4,73094E+16;Vítima;Masculino;28;01/01/1989;Branca;AJUDANTE GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;null;1;70357;3;2017;10/03/2017;569;2017;HORTOLANDIA;DEL.POL.HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;10/03/2017;31/12/1899 00:00:00;Via pública;RUA DOS FLAMINGOS;NULL;-2,28426E+16;-4,72317E+16;Vítima;Masculino;18;12/05/1998;Parda;SERVENTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;1;1;70357;3;2017;10/03/2017;569;2017;HORTOLANDIA;DEL.POL.HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;10/03/2017;31/12/1899 00:00:00;Via pública;RUA DOS FLAMINGOS;NULL;-2,28426E+16;-4,72317E+16;Vítima;Masculino;16;31/01/2001;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;null;1;70357;3;2017;10/03/2017;569;2017;HORTOLANDIA;DEL.POL.HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;10/03/2017;31/12/1899 00:00:00;Via pública;RUA DOS FLAMINGOS;NULL;-2,28426E+16;-4,72317E+16;Vítima;Masculino;16;25/09/2000;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;null;1;70928;3;2017;04/03/2017;612;2017;HORTOLANDIA;DEL.POL.PLANTÃO HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;04/03/2017;31/12/1899 10:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;1;1;70928;3;2017;04/03/2017;612;2017;HORTOLANDIA;DEL.POL.PLANTÃO HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;04/03/2017;31/12/1899 10:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;1;1;70357;3;2017;31/03/2017;719;2017;HORTOLANDIA;DEL.POL.HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;31/03/2017;31/12/1899 06:10:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;34;12/08/1982;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Hortolândia;001 DP - Hortolândia;1;1;70928;3;2017;17/03/2017;734;2017;HORTOLANDIA;DEL.POL.PLANTÃO HORTOLÂNDIA;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;17/03/2017;31/12/1899 03:20:00;Via pública;RUA SALVADOR;45;-2,28805E+16;-4,71685E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Santa Bárbara D'Oeste;003 DP - Sta. Barbara do Oeste;1;1;70925;3;2017;25/03/2017;698;2017;S.BARBARA D OESTE;DEL.POL.PLANTÃO S.BARB.DOESTE;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;25/03/2017;31/12/1899 02:15:00;Condominio Residencial;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;32;02/11/1984;Parda;PORTEIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Sumaré;002 DP - Sumaré;1;1;70926;3;2017;26/03/2017;970;2017;SUMARE;DEL.POL.PLANTÃO SUMARE;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;25/03/2017;31/12/1899 23:45:00;Via pública;RUA PRESIDENTE WASHIGNTON LUÍS;0;-2,2817E+16;-4,72464E+16;Autor/Vitima;Masculino;22;26/01/1995;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Sumaré;003 DP - Sumaré;1;1;70926;3;2017;04/03/2017;714;2017;SUMARE;DEL.POL.PLANTÃO SUMARE;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;04/03/2017;31/12/1899 01:45:00;Via pública;RUA MARIA M. CONRADO;0;-2,28081E+14;-4,72278E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Sumaré;003 DP - Sumaré;null;1;70926;3;2017;04/03/2017;714;2017;SUMARE;DEL.POL.PLANTÃO SUMARE;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;04/03/2017;31/12/1899 01:45:00;Via pública;RUA MARIA M. CONRADO;0;-2,28081E+14;-4,72278E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Americana;Sumaré;003 DP - Sumaré;1;1;70926;3;2017;26/03/2017;968;2017;SUMARE;DEL.POL.PLANTÃO SUMARE;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;25/03/2017;31/12/1899 22:45:00;Saúde;RUA 2;270;NULL;NULL;Vítima;Masculino;33;16/06/1983;Parda;AUTONOMO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Casa Branca;Casa Branca;DM - Casa Branca;1;1;70212;3;2017;23/03/2017;;2017;CASA BRANCA;DEL.INV.GER. CASA BRANCA;DEL.SEC.CASA BRANCA;DEINTER 9 - PIRACICABA;23/03/2017;31/12/1899 17:30:00;Via pública;AVENIDA DOROTHEO BARBOSA;0;-2,17751E+16;-4,70829E+16;Vítima;Masculino;53;15/10/1963;Branca;AUTONOMO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Casa Branca;Santa Cruz das Palmeiras;DM - Sta. Cruz das Palmeiras;1;1;70210;3;2017;20/03/2017;492;2017;S.CRUZ DAS PALMEIRAS;DEL.POL.S.CRUZ DAS PALMEIRAS;DEL.SEC.CASA BRANCA;DEINTER 9 - PIRACICABA;19/03/2017;31/12/1899 23:30:00;Serviços e bens públicos;AVENIDA XV DE NOVEMBRO;0;-2,18263E+16;-4,72516E+16;Autor/Vitima;Masculino;41;05/07/1975;Branca;CATADOR MATERIAL RECICLAVEL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Araras;001 DP - Araras;1;1;70805;3;2017;01/03/2017;1581;2017;ARARAS;DEL.POL.ARARAS;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;01/03/2017;31/12/1899 09:00:00;Unidade rural;RUA USINA PALMEIRAS;0;NULL;NULL;Vítima;Masculino;40;18/10/1976;Branca;MARCENEIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Leme;001 DP - Leme;1;1;70807;3;2017;18/03/2017;1759;2017;LEME;DEL.POL.LEME;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;18/03/2017;31/12/1899 11:39:00;Via pública;AVENIDA JOAQUIM LOPES ÁGUILA;0;-2,21813E+16;-4,73922E+16;Vítima;Feminino;24;09/04/1992;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Leme;001 DP - Leme;null;1;70807;3;2017;18/03/2017;1759;2017;LEME;DEL.POL.LEME;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;18/03/2017;31/12/1899 11:39:00;Via pública;AVENIDA JOAQUIM LOPES ÁGUILA;0;-2,21813E+16;-4,73922E+16;Vítima;Feminino;5;22/03/2011;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Limeira;001 DP - Limeira;1;1;70923;3;2017;24/03/2017;1422;2017;LIMEIRA;DEL.SEC.LIMEIRA PLANTÃO;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;24/03/2017;31/12/1899 13:00:00;Saúde;SEM TIPO SANTA CASA DE MISERICORDIA;0;-2,25742E+14;-4,73926E+16;Vítima;Masculino;56;22/04/1960;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Limeira;002 DP - Limeira;1;1;70820;3;2017;31/03/2017;142;2017;LIMEIRA;DEL.INV.GER. LIMEIRA;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;31/03/2017;31/12/1899 07:00:00;Via pública;ESTRADA LIM-157;1;-2,25447E+16;-4,74222E+16;Vítima;Feminino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Limeira;002 DP - Limeira;1;1;70923;3;2017;10/03/2017;1195;2017;LIMEIRA;DEL.SEC.LIMEIRA PLANTÃO;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;10/03/2017;31/12/1899 17:00:00;Via pública;RUA JOSÉ PAULILO;531;-2,25584E+16;-4,74281E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Limeira;003 DP - Limeira;1;1;70820;3;2017;24/03/2017;133;2017;LIMEIRA;DEL.INV.GER. LIMEIRA;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;24/03/2017;31/12/1899 06:40:00;Via pública;RUA JÚLIO PRESTES DE ALBUQUERQUE;332;-2,2571E+16;-4,73738E+14;Vítima;Masculino;34;28/07/1982;Parda;SERVENTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Limeira;Limeira;004 DP - Limeira;1;1;70923;3;2017;13/03/2017;1251;2017;LIMEIRA;DEL.SEC.LIMEIRA PLANTÃO;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;13/03/2017;31/12/1899 10:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;30;13/04/1986;Preta;AJUDANTE GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Piracicaba;Piracicaba;003 DP - Piracicaba;1;1;70922;3;2017;05/03/2017;1343;2017;PIRACICABA;DEL.SEC.PIRACICABA PLANTÃO;DEL.SEC.PIRACICABA;DEINTER 9 - PIRACICABA;05/03/2017;31/12/1899 01:45:00;Via pública;RUA PRESIDENTE ARTHUR BERNARDES;36;-2,27411E+16;-4,76517E+16;Vítima;Masculino;38;17/02/1979;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Piracicaba;Piracicaba;007 DP - Piracicaba;1;1;70922;3;2017;29/03/2017;1860;2017;PIRACICABA;DEL.SEC.PIRACICABA PLANTÃO;DEL.SEC.PIRACICABA;DEINTER 9 - PIRACICABA;29/03/2017;31/12/1899 19:40:00;Via pública;RUA DOS MANDIS;0;-2,2711E+16;-4,76842E+16;Vítima;Masculino;20;24/10/1996;Parda;PINTOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Piracicaba;São Pedro;DM - São Pedro;1;1;70526;3;2017;18/03/2017;476;2017;S.PEDRO;DEL.POL.S.PEDRO;DEL.SEC.PIRACICABA;DEINTER 9 - PIRACICABA;16/03/2017;31/12/1899 21:19:00;Comércio e serviços;RUA ANDRE HENRIQUE DOS SANTOS;0;-2,25512E+16;-4,7917E+16;Vítima;Masculino;40;03/11/1976;Branca;COMERCIANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Rio Claro;Rio Claro;003 DP - Rio Claro;1;1;70924;3;2017;20/03/2017;3060;2017;RIO CLARO;DEL.SEC.RIO CLARO PLANTÃO;DEL.SEC.RIO CLARO;DEINTER 9 - PIRACICABA;20/03/2017;31/12/1899 11:29:00;Via pública;RUA 6;721;-2239806304;-4,75755E+16;Vítima;Masculino;19;26/07/1997;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 9;SEC Rio Claro;Santa Gertrudes;DM - Sta. Gertrudes;1;1;70608;3;2017;26/03/2017;291;2017;S.GERTRUDES;DEL.POL.SANTA GERTRUDES;DEL.SEC.RIO CLARO;DEINTER 9 - PIRACICABA;26/03/2017;31/12/1899 19:37:00;Restaurante e afins;AVENIDA CAMPINAS;99;-2,24447E+16;-4,75418E+11;Vítima;Masculino;45;18/04/1971;Branca;LADRILHEIRO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Carapicuíba;Barueri;001 DP - Barueri;1;1;30441;3;2017;09/03/2017;428;2017;BARUERI;01º D.P. BARUERI;DEL.SEC.CARAPICUIBA;DEMACRO;09/03/2017;31/12/1899 07:50:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;41;04/09/1975;Parda;PEDREIRO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Carapicuíba;Barueri;001 DP - Barueri;1;1;30401;3;2017;11/03/2017;1277;2017;BARUERI;DEL.POL.BARUERI;DEL.SEC.CARAPICUIBA;DEMACRO;11/03/2017;31/12/1899 21:23:00;Via pública;RUA ALEXANDRE D LUSTOSA;150;-2,35434E+16;-4,68799E+16;Vítima;Masculino;16;08/12/2000;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Carapicuíba;Barueri;001 DP - Barueri;1;1;30401;3;2017;17/03/2017;1390;2017;BARUERI;DEL.POL.BARUERI;DEL.SEC.CARAPICUIBA;DEMACRO;16/03/2017;31/12/1899 23:00:00;Via pública;RUA DANIEL DE SOUSA GUERRA;0;-2,35169E+16;-4,68677E+16;Vítima;Masculino;22;30/05/1994;Branca;SEM PROFISSAO DEFINIDA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEMACRO;SEC Carapicuíba;Barueri;001 DP - Barueri;1;1;30401;3;2017;26/03/2017;1557;2017;BARUERI;DEL.POL.BARUERI;DEL.SEC.CARAPICUIBA;DEMACRO;26/03/2017;31/12/1899 18:00:00;Via pública;ALAMEDA ROTHERDAM;102;-2,3543E+14;-4,68874E+16;Vítima;Feminino;32;18/02/1985;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
